"MTU (UTC)","Area","Sequence","Day-ahead Price (GBP/MWh)","Intraday Period (UTC)","Intraday Price (GBP/MWh)"
"12/01/2016 13:00:00 - 12/01/2016 14:00:00","BZN|GB","Without Sequence","34.01","",""
"12/01/2016 14:00:00 - 12/01/2016 15:00:00","BZN|GB","Without Sequence","33.51","",""
"12/01/2016 15:00:00 - 12/01/2016 16:00:00","BZN|GB","Without Sequence","31.10","",""
"12/01/2016 16:00:00 - 12/01/2016 17:00:00","BZN|GB","Without Sequence","39.00","",""
"12/01/2016 17:00:00 - 12/01/2016 18:00:00","BZN|GB","Without Sequence","69.58","",""
"12/01/2016 18:00:00 - 12/01/2016 19:00:00","BZN|GB","Without Sequence","49.77","",""
"12/01/2016 19:00:00 - 12/01/2016 20:00:00","BZN|GB","Without Sequence","40.08","",""
"12/01/2016 20:00:00 - 12/01/2016 21:00:00","BZN|GB","Without Sequence","38.00","",""
"12/01/2016 21:00:00 - 12/01/2016 22:00:00","BZN|GB","Without Sequence","36.02","",""
"12/01/2016 22:00:00 - 12/01/2016 23:00:00","BZN|GB","Without Sequence","29.83","",""
"12/01/2016 23:00:00 - 13/01/2016 00:00:00","BZN|GB","Without Sequence","29.44","",""
"13/01/2016 00:00:00 - 13/01/2016 01:00:00","BZN|GB","Without Sequence","29.80","",""
"13/01/2016 01:00:00 - 13/01/2016 02:00:00","BZN|GB","Without Sequence","29.73","",""
"13/01/2016 02:00:00 - 13/01/2016 03:00:00","BZN|GB","Without Sequence","29.32","",""
"13/01/2016 03:00:00 - 13/01/2016 04:00:00","BZN|GB","Without Sequence","25.27","",""
"13/01/2016 04:00:00 - 13/01/2016 05:00:00","BZN|GB","Without Sequence","17.05","",""
"13/01/2016 05:00:00 - 13/01/2016 06:00:00","BZN|GB","Without Sequence","29.28","",""
"13/01/2016 06:00:00 - 13/01/2016 07:00:00","BZN|GB","Without Sequence","37.43","",""
"13/01/2016 07:00:00 - 13/01/2016 08:00:00","BZN|GB","Without Sequence","34.48","",""
"13/01/2016 08:00:00 - 13/01/2016 09:00:00","BZN|GB","Without Sequence","34.73","",""
"13/01/2016 09:00:00 - 13/01/2016 10:00:00","BZN|GB","Without Sequence","34.31","",""
"13/01/2016 10:00:00 - 13/01/2016 11:00:00","BZN|GB","Without Sequence","34.71","",""
"13/01/2016 11:00:00 - 13/01/2016 12:00:00","BZN|GB","Without Sequence","35.28","",""
"13/01/2016 12:00:00 - 13/01/2016 13:00:00","BZN|GB","Without Sequence","35.52","",""
"13/01/2016 13:00:00 - 13/01/2016 14:00:00","BZN|GB","Without Sequence","35.97","",""
"13/01/2016 14:00:00 - 13/01/2016 15:00:00","BZN|GB","Without Sequence","35.93","",""
"13/01/2016 15:00:00 - 13/01/2016 16:00:00","BZN|GB","Without Sequence","32.95","",""
"13/01/2016 16:00:00 - 13/01/2016 17:00:00","BZN|GB","Without Sequence","54.91","",""
"13/01/2016 17:00:00 - 13/01/2016 18:00:00","BZN|GB","Without Sequence","85.01","",""
"13/01/2016 18:00:00 - 13/01/2016 19:00:00","BZN|GB","Without Sequence","62.06","",""
"13/01/2016 19:00:00 - 13/01/2016 20:00:00","BZN|GB","Without Sequence","46.57","",""
"13/01/2016 20:00:00 - 13/01/2016 21:00:00","BZN|GB","Without Sequence","34.06","",""
"13/01/2016 21:00:00 - 13/01/2016 22:00:00","BZN|GB","Without Sequence","33.59","",""
"13/01/2016 22:00:00 - 13/01/2016 23:00:00","BZN|GB","Without Sequence","28.71","",""
"13/01/2016 23:00:00 - 14/01/2016 00:00:00","BZN|GB","Without Sequence","35.93","",""
"14/01/2016 00:00:00 - 14/01/2016 01:00:00","BZN|GB","Without Sequence","30.24","",""
"14/01/2016 01:00:00 - 14/01/2016 02:00:00","BZN|GB","Without Sequence","44.01","",""
"14/01/2016 02:00:00 - 14/01/2016 03:00:00","BZN|GB","Without Sequence","37.56","",""
"14/01/2016 03:00:00 - 14/01/2016 04:00:00","BZN|GB","Without Sequence","29.97","",""
"14/01/2016 04:00:00 - 14/01/2016 05:00:00","BZN|GB","Without Sequence","18.47","",""
"14/01/2016 05:00:00 - 14/01/2016 06:00:00","BZN|GB","Without Sequence","24.30","",""
"14/01/2016 06:00:00 - 14/01/2016 07:00:00","BZN|GB","Without Sequence","34.09","",""
"14/01/2016 07:00:00 - 14/01/2016 08:00:00","BZN|GB","Without Sequence","35.98","",""
"14/01/2016 08:00:00 - 14/01/2016 09:00:00","BZN|GB","Without Sequence","36.02","",""
"14/01/2016 09:00:00 - 14/01/2016 10:00:00","BZN|GB","Without Sequence","38.66","",""
"14/01/2016 10:00:00 - 14/01/2016 11:00:00","BZN|GB","Without Sequence","36.23","",""
"14/01/2016 11:00:00 - 14/01/2016 12:00:00","BZN|GB","Without Sequence","37.12","",""
"14/01/2016 12:00:00 - 14/01/2016 13:00:00","BZN|GB","Without Sequence","38.04","",""
"14/01/2016 13:00:00 - 14/01/2016 14:00:00","BZN|GB","Without Sequence","33.47","",""
"14/01/2016 14:00:00 - 14/01/2016 15:00:00","BZN|GB","Without Sequence","32.10","",""
"14/01/2016 15:00:00 - 14/01/2016 16:00:00","BZN|GB","Without Sequence","31.01","",""
"14/01/2016 16:00:00 - 14/01/2016 17:00:00","BZN|GB","Without Sequence","36.47","",""
"14/01/2016 17:00:00 - 14/01/2016 18:00:00","BZN|GB","Without Sequence","66.00","",""
"14/01/2016 18:00:00 - 14/01/2016 19:00:00","BZN|GB","Without Sequence","47.70","",""
"14/01/2016 19:00:00 - 14/01/2016 20:00:00","BZN|GB","Without Sequence","43.06","",""
"14/01/2016 20:00:00 - 14/01/2016 21:00:00","BZN|GB","Without Sequence","34.21","",""
"14/01/2016 21:00:00 - 14/01/2016 22:00:00","BZN|GB","Without Sequence","32.00","",""
"14/01/2016 22:00:00 - 14/01/2016 23:00:00","BZN|GB","Without Sequence","28.52","",""
"14/01/2016 23:00:00 - 15/01/2016 00:00:00","BZN|GB","Without Sequence","33.81","",""
"15/01/2016 00:00:00 - 15/01/2016 01:00:00","BZN|GB","Without Sequence","30.11","",""
"15/01/2016 01:00:00 - 15/01/2016 02:00:00","BZN|GB","Without Sequence","32.93","",""
"15/01/2016 02:00:00 - 15/01/2016 03:00:00","BZN|GB","Without Sequence","30.99","",""
"15/01/2016 03:00:00 - 15/01/2016 04:00:00","BZN|GB","Without Sequence","22.90","",""
"15/01/2016 04:00:00 - 15/01/2016 05:00:00","BZN|GB","Without Sequence","21.02","",""
"15/01/2016 05:00:00 - 15/01/2016 06:00:00","BZN|GB","Without Sequence","29.06","",""
"15/01/2016 06:00:00 - 15/01/2016 07:00:00","BZN|GB","Without Sequence","35.99","",""
"15/01/2016 07:00:00 - 15/01/2016 08:00:00","BZN|GB","Without Sequence","36.07","",""
"15/01/2016 08:00:00 - 15/01/2016 09:00:00","BZN|GB","Without Sequence","37.37","",""
"15/01/2016 09:00:00 - 15/01/2016 10:00:00","BZN|GB","Without Sequence","38.55","",""
"15/01/2016 10:00:00 - 15/01/2016 11:00:00","BZN|GB","Without Sequence","38.72","",""
"15/01/2016 11:00:00 - 15/01/2016 12:00:00","BZN|GB","Without Sequence","35.51","",""
"15/01/2016 12:00:00 - 15/01/2016 13:00:00","BZN|GB","Without Sequence","35.00","",""
"15/01/2016 13:00:00 - 15/01/2016 14:00:00","BZN|GB","Without Sequence","33.01","",""
"15/01/2016 14:00:00 - 15/01/2016 15:00:00","BZN|GB","Without Sequence","30.82","",""
"15/01/2016 15:00:00 - 15/01/2016 16:00:00","BZN|GB","Without Sequence","30.67","",""
"15/01/2016 16:00:00 - 15/01/2016 17:00:00","BZN|GB","Without Sequence","38.97","",""
"15/01/2016 17:00:00 - 15/01/2016 18:00:00","BZN|GB","Without Sequence","68.00","",""
"15/01/2016 18:00:00 - 15/01/2016 19:00:00","BZN|GB","Without Sequence","47.06","",""
"15/01/2016 19:00:00 - 15/01/2016 20:00:00","BZN|GB","Without Sequence","37.90","",""
"15/01/2016 20:00:00 - 15/01/2016 21:00:00","BZN|GB","Without Sequence","34.08","",""
"15/01/2016 21:00:00 - 15/01/2016 22:00:00","BZN|GB","Without Sequence","34.47","",""
"15/01/2016 22:00:00 - 15/01/2016 23:00:00","BZN|GB","Without Sequence","30.09","",""
"15/01/2016 23:00:00 - 16/01/2016 00:00:00","BZN|GB","Without Sequence","38.91","",""
"16/01/2016 00:00:00 - 16/01/2016 01:00:00","BZN|GB","Without Sequence","34.96","",""
"16/01/2016 01:00:00 - 16/01/2016 02:00:00","BZN|GB","Without Sequence","34.38","",""
"16/01/2016 02:00:00 - 16/01/2016 03:00:00","BZN|GB","Without Sequence","32.51","",""
"16/01/2016 03:00:00 - 16/01/2016 04:00:00","BZN|GB","Without Sequence","29.48","",""
"16/01/2016 04:00:00 - 16/01/2016 05:00:00","BZN|GB","Without Sequence","19.12","",""
"16/01/2016 05:00:00 - 16/01/2016 06:00:00","BZN|GB","Without Sequence","25.01","",""
"16/01/2016 06:00:00 - 16/01/2016 07:00:00","BZN|GB","Without Sequence","29.93","",""
"16/01/2016 07:00:00 - 16/01/2016 08:00:00","BZN|GB","Without Sequence","27.96","",""
"16/01/2016 08:00:00 - 16/01/2016 09:00:00","BZN|GB","Without Sequence","32.50","",""
"16/01/2016 09:00:00 - 16/01/2016 10:00:00","BZN|GB","Without Sequence","35.17","",""
"16/01/2016 10:00:00 - 16/01/2016 11:00:00","BZN|GB","Without Sequence","37.97","",""
"16/01/2016 11:00:00 - 16/01/2016 12:00:00","BZN|GB","Without Sequence","37.82","",""
"16/01/2016 12:00:00 - 16/01/2016 13:00:00","BZN|GB","Without Sequence","36.48","",""
"16/01/2016 13:00:00 - 16/01/2016 14:00:00","BZN|GB","Without Sequence","34.52","",""
"16/01/2016 14:00:00 - 16/01/2016 15:00:00","BZN|GB","Without Sequence","30.51","",""
"16/01/2016 15:00:00 - 16/01/2016 16:00:00","BZN|GB","Without Sequence","29.35","",""
"16/01/2016 16:00:00 - 16/01/2016 17:00:00","BZN|GB","Without Sequence","40.06","",""
"16/01/2016 17:00:00 - 16/01/2016 18:00:00","BZN|GB","Without Sequence","70.01","",""
"16/01/2016 18:00:00 - 16/01/2016 19:00:00","BZN|GB","Without Sequence","50.01","",""
"16/01/2016 19:00:00 - 16/01/2016 20:00:00","BZN|GB","Without Sequence","39.98","",""
"16/01/2016 20:00:00 - 16/01/2016 21:00:00","BZN|GB","Without Sequence","35.88","",""
"16/01/2016 21:00:00 - 16/01/2016 22:00:00","BZN|GB","Without Sequence","33.26","",""
"16/01/2016 22:00:00 - 16/01/2016 23:00:00","BZN|GB","Without Sequence","29.75","",""
"16/01/2016 23:00:00 - 17/01/2016 00:00:00","BZN|GB","Without Sequence","34.95","",""
"17/01/2016 00:00:00 - 17/01/2016 01:00:00","BZN|GB","Without Sequence","32.95","",""
"17/01/2016 01:00:00 - 17/01/2016 02:00:00","BZN|GB","Without Sequence","33.98","",""
"17/01/2016 02:00:00 - 17/01/2016 03:00:00","BZN|GB","Without Sequence","33.00","",""
"17/01/2016 03:00:00 - 17/01/2016 04:00:00","BZN|GB","Without Sequence","29.99","",""
"17/01/2016 04:00:00 - 17/01/2016 05:00:00","BZN|GB","Without Sequence","29.03","",""
"17/01/2016 05:00:00 - 17/01/2016 06:00:00","BZN|GB","Without Sequence","29.00","",""
"17/01/2016 06:00:00 - 17/01/2016 07:00:00","BZN|GB","Without Sequence","28.80","",""
"17/01/2016 07:00:00 - 17/01/2016 08:00:00","BZN|GB","Without Sequence","27.97","",""
"17/01/2016 08:00:00 - 17/01/2016 09:00:00","BZN|GB","Without Sequence","29.01","",""
"17/01/2016 09:00:00 - 17/01/2016 10:00:00","BZN|GB","Without Sequence","30.50","",""
"17/01/2016 10:00:00 - 17/01/2016 11:00:00","BZN|GB","Without Sequence","35.04","",""
"17/01/2016 11:00:00 - 17/01/2016 12:00:00","BZN|GB","Without Sequence","40.07","",""
"17/01/2016 12:00:00 - 17/01/2016 13:00:00","BZN|GB","Without Sequence","46.70","",""
"17/01/2016 13:00:00 - 17/01/2016 14:00:00","BZN|GB","Without Sequence","44.90","",""
"17/01/2016 14:00:00 - 17/01/2016 15:00:00","BZN|GB","Without Sequence","34.00","",""
"17/01/2016 15:00:00 - 17/01/2016 16:00:00","BZN|GB","Without Sequence","30.50","",""
"17/01/2016 16:00:00 - 17/01/2016 17:00:00","BZN|GB","Without Sequence","36.00","",""
"17/01/2016 17:00:00 - 17/01/2016 18:00:00","BZN|GB","Without Sequence","66.00","",""
"17/01/2016 18:00:00 - 17/01/2016 19:00:00","BZN|GB","Without Sequence","44.00","",""
"17/01/2016 19:00:00 - 17/01/2016 20:00:00","BZN|GB","Without Sequence","34.81","",""
"17/01/2016 20:00:00 - 17/01/2016 21:00:00","BZN|GB","Without Sequence","32.07","",""
"17/01/2016 21:00:00 - 17/01/2016 22:00:00","BZN|GB","Without Sequence","30.42","",""
"17/01/2016 22:00:00 - 17/01/2016 23:00:00","BZN|GB","Without Sequence","29.04","",""
"17/01/2016 23:00:00 - 18/01/2016 00:00:00","BZN|GB","Without Sequence","28.60","",""
"18/01/2016 00:00:00 - 18/01/2016 01:00:00","BZN|GB","Without Sequence","27.94","",""
"18/01/2016 01:00:00 - 18/01/2016 02:00:00","BZN|GB","Without Sequence","25.04","",""
"18/01/2016 02:00:00 - 18/01/2016 03:00:00","BZN|GB","Without Sequence","20.35","",""
"18/01/2016 03:00:00 - 18/01/2016 04:00:00","BZN|GB","Without Sequence","18.57","",""
"18/01/2016 04:00:00 - 18/01/2016 05:00:00","BZN|GB","Without Sequence","24.49","",""
"18/01/2016 05:00:00 - 18/01/2016 06:00:00","BZN|GB","Without Sequence","29.43","",""
"18/01/2016 06:00:00 - 18/01/2016 07:00:00","BZN|GB","Without Sequence","38.36","",""
"18/01/2016 07:00:00 - 18/01/2016 08:00:00","BZN|GB","Without Sequence","37.42","",""
"18/01/2016 08:00:00 - 18/01/2016 09:00:00","BZN|GB","Without Sequence","37.84","",""
"18/01/2016 09:00:00 - 18/01/2016 10:00:00","BZN|GB","Without Sequence","37.81","",""
"18/01/2016 10:00:00 - 18/01/2016 11:00:00","BZN|GB","Without Sequence","38.19","",""
"18/01/2016 11:00:00 - 18/01/2016 12:00:00","BZN|GB","Without Sequence","37.71","",""
"18/01/2016 12:00:00 - 18/01/2016 13:00:00","BZN|GB","Without Sequence","39.68","",""
"18/01/2016 13:00:00 - 18/01/2016 14:00:00","BZN|GB","Without Sequence","40.58","",""
"18/01/2016 14:00:00 - 18/01/2016 15:00:00","BZN|GB","Without Sequence","38.98","",""
"18/01/2016 15:00:00 - 18/01/2016 16:00:00","BZN|GB","Without Sequence","37.18","",""
"18/01/2016 16:00:00 - 18/01/2016 17:00:00","BZN|GB","Without Sequence","52.35","",""
"18/01/2016 17:00:00 - 18/01/2016 18:00:00","BZN|GB","Without Sequence","169.00","",""
"18/01/2016 18:00:00 - 18/01/2016 19:00:00","BZN|GB","Without Sequence","95.06","",""
"18/01/2016 19:00:00 - 18/01/2016 20:00:00","BZN|GB","Without Sequence","80.00","",""
"18/01/2016 20:00:00 - 18/01/2016 21:00:00","BZN|GB","Without Sequence","40.64","",""
"18/01/2016 21:00:00 - 18/01/2016 22:00:00","BZN|GB","Without Sequence","38.06","",""
"18/01/2016 22:00:00 - 18/01/2016 23:00:00","BZN|GB","Without Sequence","35.00","",""
"18/01/2016 23:00:00 - 19/01/2016 00:00:00","BZN|GB","Without Sequence","29.62","",""
"19/01/2016 00:00:00 - 19/01/2016 01:00:00","BZN|GB","Without Sequence","29.31","",""
"19/01/2016 01:00:00 - 19/01/2016 02:00:00","BZN|GB","Without Sequence","29.05","",""
"19/01/2016 02:00:00 - 19/01/2016 03:00:00","BZN|GB","Without Sequence","28.00","",""
"19/01/2016 03:00:00 - 19/01/2016 04:00:00","BZN|GB","Without Sequence","24.82","",""
"19/01/2016 04:00:00 - 19/01/2016 05:00:00","BZN|GB","Without Sequence","28.93","",""
"19/01/2016 05:00:00 - 19/01/2016 06:00:00","BZN|GB","Without Sequence","32.35","",""
"19/01/2016 06:00:00 - 19/01/2016 07:00:00","BZN|GB","Without Sequence","40.26","",""
"19/01/2016 07:00:00 - 19/01/2016 08:00:00","BZN|GB","Without Sequence","48.90","",""
"19/01/2016 08:00:00 - 19/01/2016 09:00:00","BZN|GB","Without Sequence","48.63","",""
"19/01/2016 09:00:00 - 19/01/2016 10:00:00","BZN|GB","Without Sequence","48.03","",""
"19/01/2016 10:00:00 - 19/01/2016 11:00:00","BZN|GB","Without Sequence","46.14","",""
"19/01/2016 11:00:00 - 19/01/2016 12:00:00","BZN|GB","Without Sequence","43.89","",""
"19/01/2016 12:00:00 - 19/01/2016 13:00:00","BZN|GB","Without Sequence","43.56","",""
"19/01/2016 13:00:00 - 19/01/2016 14:00:00","BZN|GB","Without Sequence","41.53","",""
"19/01/2016 14:00:00 - 19/01/2016 15:00:00","BZN|GB","Without Sequence","41.30","",""
"19/01/2016 15:00:00 - 19/01/2016 16:00:00","BZN|GB","Without Sequence","41.83","",""
"19/01/2016 16:00:00 - 19/01/2016 17:00:00","BZN|GB","Without Sequence","90.00","",""
"19/01/2016 17:00:00 - 19/01/2016 18:00:00","BZN|GB","Without Sequence","245.01","",""
"19/01/2016 18:00:00 - 19/01/2016 19:00:00","BZN|GB","Without Sequence","90.02","",""
"19/01/2016 19:00:00 - 19/01/2016 20:00:00","BZN|GB","Without Sequence","59.91","",""
"19/01/2016 20:00:00 - 19/01/2016 21:00:00","BZN|GB","Without Sequence","39.46","",""
"19/01/2016 21:00:00 - 19/01/2016 22:00:00","BZN|GB","Without Sequence","37.01","",""
"19/01/2016 22:00:00 - 19/01/2016 23:00:00","BZN|GB","Without Sequence","31.99","",""
"19/01/2016 23:00:00 - 20/01/2016 00:00:00","BZN|GB","Without Sequence","31.34","",""
"20/01/2016 00:00:00 - 20/01/2016 01:00:00","BZN|GB","Without Sequence","29.46","",""
"20/01/2016 01:00:00 - 20/01/2016 02:00:00","BZN|GB","Without Sequence","28.50","",""
"20/01/2016 02:00:00 - 20/01/2016 03:00:00","BZN|GB","Without Sequence","26.00","",""
"20/01/2016 03:00:00 - 20/01/2016 04:00:00","BZN|GB","Without Sequence","24.86","",""
"20/01/2016 04:00:00 - 20/01/2016 05:00:00","BZN|GB","Without Sequence","27.67","",""
"20/01/2016 05:00:00 - 20/01/2016 06:00:00","BZN|GB","Without Sequence","30.94","",""
"20/01/2016 06:00:00 - 20/01/2016 07:00:00","BZN|GB","Without Sequence","40.89","",""
"20/01/2016 07:00:00 - 20/01/2016 08:00:00","BZN|GB","Without Sequence","45.35","",""
"20/01/2016 08:00:00 - 20/01/2016 09:00:00","BZN|GB","Without Sequence","46.40","",""
"20/01/2016 09:00:00 - 20/01/2016 10:00:00","BZN|GB","Without Sequence","47.99","",""
"20/01/2016 10:00:00 - 20/01/2016 11:00:00","BZN|GB","Without Sequence","45.72","",""
"20/01/2016 11:00:00 - 20/01/2016 12:00:00","BZN|GB","Without Sequence","43.51","",""
"20/01/2016 12:00:00 - 20/01/2016 13:00:00","BZN|GB","Without Sequence","42.91","",""
"20/01/2016 13:00:00 - 20/01/2016 14:00:00","BZN|GB","Without Sequence","40.80","",""
"20/01/2016 14:00:00 - 20/01/2016 15:00:00","BZN|GB","Without Sequence","38.92","",""
"20/01/2016 15:00:00 - 20/01/2016 16:00:00","BZN|GB","Without Sequence","53.08","",""
"20/01/2016 16:00:00 - 20/01/2016 17:00:00","BZN|GB","Without Sequence","76.60","",""
"20/01/2016 17:00:00 - 20/01/2016 18:00:00","BZN|GB","Without Sequence","113.62","",""
"20/01/2016 18:00:00 - 20/01/2016 19:00:00","BZN|GB","Without Sequence","72.84","",""
"20/01/2016 19:00:00 - 20/01/2016 20:00:00","BZN|GB","Without Sequence","52.61","",""
"20/01/2016 20:00:00 - 20/01/2016 21:00:00","BZN|GB","Without Sequence","44.79","",""
"20/01/2016 21:00:00 - 20/01/2016 22:00:00","BZN|GB","Without Sequence","38.84","",""
"20/01/2016 22:00:00 - 20/01/2016 23:00:00","BZN|GB","Without Sequence","34.17","",""
"20/01/2016 23:00:00 - 21/01/2016 00:00:00","BZN|GB","Without Sequence","31.40","",""
"21/01/2016 00:00:00 - 21/01/2016 01:00:00","BZN|GB","Without Sequence","30.17","",""
"21/01/2016 01:00:00 - 21/01/2016 02:00:00","BZN|GB","Without Sequence","28.99","",""
"21/01/2016 02:00:00 - 21/01/2016 03:00:00","BZN|GB","Without Sequence","28.09","",""
"21/01/2016 03:00:00 - 21/01/2016 04:00:00","BZN|GB","Without Sequence","27.55","",""
"21/01/2016 04:00:00 - 21/01/2016 05:00:00","BZN|GB","Without Sequence","28.90","",""
"21/01/2016 05:00:00 - 21/01/2016 06:00:00","BZN|GB","Without Sequence","30.48","",""
"21/01/2016 06:00:00 - 21/01/2016 07:00:00","BZN|GB","Without Sequence","38.08","",""
"21/01/2016 07:00:00 - 21/01/2016 08:00:00","BZN|GB","Without Sequence","38.21","",""
"21/01/2016 08:00:00 - 21/01/2016 09:00:00","BZN|GB","Without Sequence","44.10","",""
"21/01/2016 09:00:00 - 21/01/2016 10:00:00","BZN|GB","Without Sequence","49.06","",""
"21/01/2016 10:00:00 - 21/01/2016 11:00:00","BZN|GB","Without Sequence","47.82","",""
"21/01/2016 11:00:00 - 21/01/2016 12:00:00","BZN|GB","Without Sequence","41.18","",""
"21/01/2016 12:00:00 - 21/01/2016 13:00:00","BZN|GB","Without Sequence","40.94","",""
"21/01/2016 13:00:00 - 21/01/2016 14:00:00","BZN|GB","Without Sequence","34.10","",""
"21/01/2016 14:00:00 - 21/01/2016 15:00:00","BZN|GB","Without Sequence","38.07","",""
"21/01/2016 15:00:00 - 21/01/2016 16:00:00","BZN|GB","Without Sequence","42.91","",""
"21/01/2016 16:00:00 - 21/01/2016 17:00:00","BZN|GB","Without Sequence","57.15","",""
"21/01/2016 17:00:00 - 21/01/2016 18:00:00","BZN|GB","Without Sequence","68.31","",""
"21/01/2016 18:00:00 - 21/01/2016 19:00:00","BZN|GB","Without Sequence","47.75","",""
"21/01/2016 19:00:00 - 21/01/2016 20:00:00","BZN|GB","Without Sequence","45.16","",""
"21/01/2016 20:00:00 - 21/01/2016 21:00:00","BZN|GB","Without Sequence","34.90","",""
"21/01/2016 21:00:00 - 21/01/2016 22:00:00","BZN|GB","Without Sequence","34.48","",""
"21/01/2016 22:00:00 - 21/01/2016 23:00:00","BZN|GB","Without Sequence","33.54","",""
"21/01/2016 23:00:00 - 22/01/2016 00:00:00","BZN|GB","Without Sequence","30.43","",""
"22/01/2016 00:00:00 - 22/01/2016 01:00:00","BZN|GB","Without Sequence","30.91","",""
"22/01/2016 01:00:00 - 22/01/2016 02:00:00","BZN|GB","Without Sequence","29.50","",""
"22/01/2016 02:00:00 - 22/01/2016 03:00:00","BZN|GB","Without Sequence","27.14","",""
"22/01/2016 03:00:00 - 22/01/2016 04:00:00","BZN|GB","Without Sequence","25.99","",""
"22/01/2016 04:00:00 - 22/01/2016 05:00:00","BZN|GB","Without Sequence","25.99","",""
"22/01/2016 05:00:00 - 22/01/2016 06:00:00","BZN|GB","Without Sequence","29.94","",""
"22/01/2016 06:00:00 - 22/01/2016 07:00:00","BZN|GB","Without Sequence","37.06","",""
"22/01/2016 07:00:00 - 22/01/2016 08:00:00","BZN|GB","Without Sequence","39.22","",""
"22/01/2016 08:00:00 - 22/01/2016 09:00:00","BZN|GB","Without Sequence","39.51","",""
"22/01/2016 09:00:00 - 22/01/2016 10:00:00","BZN|GB","Without Sequence","37.90","",""
"22/01/2016 10:00:00 - 22/01/2016 11:00:00","BZN|GB","Without Sequence","36.91","",""
"22/01/2016 11:00:00 - 22/01/2016 12:00:00","BZN|GB","Without Sequence","37.90","",""
"22/01/2016 12:00:00 - 22/01/2016 13:00:00","BZN|GB","Without Sequence","33.24","",""
"22/01/2016 13:00:00 - 22/01/2016 14:00:00","BZN|GB","Without Sequence","30.84","",""
"22/01/2016 14:00:00 - 22/01/2016 15:00:00","BZN|GB","Without Sequence","28.42","",""
"22/01/2016 15:00:00 - 22/01/2016 16:00:00","BZN|GB","Without Sequence","28.01","",""
"22/01/2016 16:00:00 - 22/01/2016 17:00:00","BZN|GB","Without Sequence","35.00","",""
"22/01/2016 17:00:00 - 22/01/2016 18:00:00","BZN|GB","Without Sequence","56.00","",""
"22/01/2016 18:00:00 - 22/01/2016 19:00:00","BZN|GB","Without Sequence","39.62","",""
"22/01/2016 19:00:00 - 22/01/2016 20:00:00","BZN|GB","Without Sequence","40.06","",""
